,IDADE,RENDA_TITULAR,CLASS,ESTADO_CIVIL_CO,ESTADO_CIVIL_SE,ESTADO_CIVIL_SO,ESTADO_CIVIL_VI,CATEGORIAL_PROFISSAO_APOSENTADO,CATEGORIAL_PROFISSAO_ASSALARIADO,CATEGORIAL_PROFISSAO_AUT+NOMO,CATEGORIAL_PROFISSAO_LIBERAL,TIPO_RESIDENCIA_FA,TIPO_RESIDENCIA_FI,TIPO_RESIDENCIA_OU,TIPO_RESIDENCIA_PR,TIPO_RESIDENCIA_SM
16788,46,1333.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16789,69,1100.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
16796,58,1534.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16797,42,1500.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
16802,75,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16806,53,1200.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
16808,69,1800.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
16809,62,937.01,0,0,0,1,0,1,0,0,0,0,0,0,1,0
16810,74,937.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
16821,52,1000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16827,46,3000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16831,83,1800.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
16839,36,1040.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
16843,49,1000.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
16850,28,1462.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
16853,28,2331.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
16864,36,1523.37,0,1,0,0,0,0,1,0,0,0,0,1,0,0
16865,28,3293.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
16878,61,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16882,63,3177.13,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16886,47,1582.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16888,64,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16890,68,1582.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16905,65,880.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0
16923,40,2592.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
16925,33,1563.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16930,63,1100.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
16931,25,1156.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
16932,21,1150.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
16938,35,2200.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16940,21,1000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
16945,30,1900.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
16946,24,1389.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
16948,62,6522.22,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16953,29,1400.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16956,43,1500.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
16957,78,880.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16959,36,1129.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16968,49,1100.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
16973,52,4000.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16974,68,937.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16975,56,1321.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
16976,51,1760.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16978,63,6800.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
16980,67,3000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16985,54,1014.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16994,21,1250.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
16996,26,1380.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17001,27,2145.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17002,68,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17005,32,1738.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17006,61,859.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17012,47,600.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17013,74,1200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17016,31,1600.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17018,32,1476.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17019,39,2435.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17026,22,1500.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
17027,34,2000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17032,54,1500.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17039,20,1381.29,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17047,26,1185.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17048,22,1060.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17049,49,1937.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17053,77,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17057,21,1200.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
17059,32,1173.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17063,68,1250.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17068,54,2000.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
17077,39,937.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17080,21,1060.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17081,31,1230.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17088,32,1500.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17091,66,3141.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17096,67,937.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17101,46,1394.57,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17104,21,845.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17105,52,1500.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
17107,42,2133.91,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17111,60,11424.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17112,31,1800.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
17116,22,840.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
17122,32,1200.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17130,43,1200.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17131,80,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17132,40,1350.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17135,40,1300.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17137,53,1000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17141,27,1277.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17144,64,2500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17146,59,1900.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17147,47,5000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17149,30,1500.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
17150,72,737.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
17159,78,3450.52,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17161,57,1300.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17162,37,1722.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17167,51,4000.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17170,54,1220.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17175,85,2007.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17176,40,1394.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17177,61,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17179,41,2200.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17182,68,938.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17183,40,1300.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17187,35,1482.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
17195,53,1300.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
17198,32,2991.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17199,56,1200.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
17201,24,1607.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17203,23,1200.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
17211,35,1500.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17225,35,1482.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17227,52,936.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17229,72,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17231,62,656.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17241,39,1250.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17243,67,2320.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17244,22,1200.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17248,63,1255.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17250,46,2000.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
17253,29,1400.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17255,75,1290.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17256,56,1900.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
17257,37,5000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17261,48,1700.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17268,56,1550.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17275,22,1500.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
17281,50,1800.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17290,33,1810.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17292,55,600.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
17294,47,2337.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17301,42,1700.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17304,33,1915.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17320,75,3298.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17322,69,1252.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17323,42,1800.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
17336,46,900.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17353,53,1469.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17363,33,1600.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17368,85,1320.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17372,36,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17373,50,1500.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17378,27,1001.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17381,36,1257.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17382,43,1800.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
17384,47,2000.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
17390,37,3100.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17398,30,1927.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17403,29,1300.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17408,51,1600.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17410,39,1400.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17415,38,2000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
17418,33,2500.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
17431,39,1000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
17436,27,1106.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
17438,78,1547.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17442,21,1000.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
17447,56,1400.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17448,51,4580.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17451,46,1728.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17453,51,5000.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
17454,20,1650.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
17461,21,1356.27,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17462,21,1980.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17465,59,1250.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
17469,29,1200.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17474,22,1131.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17475,22,1200.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17476,23,938.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
17481,32,1900.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17482,79,1792.97,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17488,24,2442.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17495,29,2800.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17496,37,2000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17498,74,937.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17516,22,1100.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17517,29,1119.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17518,60,1706.07,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17523,37,1764.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
17529,68,880.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17534,31,4163.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17535,21,1200.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17537,52,2800.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17538,59,936.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17540,37,1124.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17548,29,586.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17549,73,937.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17555,21,1155.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17561,64,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17566,42,1400.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17568,68,3084.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17577,22,638.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
17579,42,1180.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17586,72,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17587,62,2788.38,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17589,35,1200.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17590,41,1137.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
17592,50,2400.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17593,39,2588.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17598,24,1400.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
17610,76,772.26,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17613,30,1200.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17622,54,1900.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17623,47,3952.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17627,50,2280.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17635,39,2713.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17643,46,2500.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
17645,20,1500.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
17652,31,1198.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17654,21,937.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17660,42,1283.34,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17663,66,1106.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17671,40,4000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17673,58,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17678,31,2000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17679,45,1800.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17687,46,1312.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17690,43,1800.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17692,34,2062.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17696,74,937.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17698,59,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17701,28,1800.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17702,40,1650.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17704,51,2000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17706,74,940.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17711,25,1105.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17714,58,984.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17715,43,2000.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
17722,22,1500.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17724,30,2000.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17728,67,1100.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17742,63,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17754,25,1821.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
17756,28,1200.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17759,80,937.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17763,54,2000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17766,53,1353.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17767,44,1700.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17776,41,1042.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17777,42,1106.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17783,31,1200.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17790,36,2000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17796,62,6857.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17811,35,1913.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17814,62,922.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17815,52,1781.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17819,50,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17821,31,1230.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17826,44,1500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17830,25,1000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
17844,38,1120.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17845,27,1502.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17846,64,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17852,60,2900.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17859,27,3176.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
17860,41,1020.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
17870,41,930.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17900,37,1020.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
17901,34,1178.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
17907,22,1695.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17909,24,1217.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17910,35,2000.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17912,65,920.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17914,41,2000.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17916,40,2300.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17917,70,1780.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17918,38,1375.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
17922,58,1100.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17925,62,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17932,24,2500.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17937,58,950.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17939,69,935.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17940,58,1115.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17941,62,987.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
17943,50,1988.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17948,74,937.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
17952,45,1200.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
17955,51,2300.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17956,29,700.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17961,55,3000.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17965,33,2000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17967,21,1053.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17971,29,900.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
17972,44,2200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17975,37,1220.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17977,22,1118.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
17988,37,1009.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17994,26,1552.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
17995,31,2000.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17997,46,1000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17999,41,600.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
18000,38,7000.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18003,63,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18006,33,1900.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18007,41,2990.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18008,90,940.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
18012,35,1437.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18023,55,938.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
18024,21,1934.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
18028,42,1496.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18032,68,4000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18038,69,952.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18042,26,1915.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
18043,56,1672.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18046,44,1900.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18047,68,2400.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18048,28,1667.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
18051,33,2500.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
18056,68,4942.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18057,25,2050.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
18061,49,2000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18064,20,569.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
18065,58,937.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18074,21,1318.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
18075,41,1700.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18079,71,4000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18081,52,1186.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18082,20,1160.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18083,59,2823.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18085,57,1100.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18086,61,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18087,57,1149.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
18094,36,1081.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
18100,58,940.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18107,66,937.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
18108,35,1314.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18111,63,1000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18113,43,1000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18119,57,937.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
18120,36,2015.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
18124,66,6228.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18127,46,6187.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18136,34,1400.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18138,66,1642.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
18140,71,1600.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18145,46,1500.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
18162,82,3300.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
18164,20,1051.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18165,21,1280.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
18170,42,1470.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18181,52,937.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
18186,80,937.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18193,54,2500.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18198,26,1000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18201,37,1000.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
18204,24,2130.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
18209,23,2800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18210,68,5900.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
18212,39,3280.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
18213,66,720.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
18214,43,1701.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18215,22,1230.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
18218,57,1335.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
18219,20,750.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18220,65,1341.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18225,20,1500.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
18231,38,1500.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
18234,44,3000.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18235,41,2500.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18237,36,1200.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18244,69,610.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18247,79,859.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
